	gamma	gamma	gamma
	Rep1	Rep2	ave_Rep1_Rep2
common:TSS39347_+_16253276.23-CUFF.19146.1	0.07592119835259094	-0.06989879544906362	0.0030112014517636593
common:TSS39347_+_16253310.23-CUFF.19146.1	0.019650230204509532	0.1087996289298838	0.06422492956719666
common:TSS39347_+_16253313.23-CUFF.19146.1	0.011778985831838885	0.06943964089255522	0.04060931336219705
common:TSS39347_+_16253331.23-CUFF.19146.1	0.1771731678098225	0.03493176675890966	0.10605246728436608
common:TSS39347_+_16253519.23-CUFF.19146.1	0.10511965539876672	0.21847314895810963	0.16179640217843816
common:TSS39347_+_16253529.23-CUFF.19146.1	-0.07357651122469709	-0.10077549718897715	-0.08717600420683712
common:TSS39347_-_16253306.23-CUFF.19146.1	0.08084656349086805	-0.041588284945036684	0.019629139272915683
common:TSS39347_-_16253330.23-CUFF.19146.1	-0.007717675607246075	0.1218119981635692	0.05704716127816156
common:TSS39347_-_16253482.23-CUFF.19146.1	0.188705054106348	-0.3705616583264522	-0.09092830211005211
common:TSS39347_-_16253609.23-CUFF.19146.1	-0.049000248573372936	-0.02387337753298253	-0.03643681305317773
common:TSS39354_+_16342349.23-P1P2	-0.14235612824643837	0.06687596698680259	-0.03774008062981789
common:TSS39354_+_16342360.23-P1P2	-0.0937433741631673	0.04156842032224341	-0.026087476920461948
common:TSS39354_+_16342460.23-P1P2	0.004816163064553996	0.20207935429015056	0.10344775867735227
common:TSS39354_+_16342555.23-P1P2	0.004263495507041142	-0.027167029460144588	-0.011451766976551724
common:TSS39354_-_16342343.23-P1P2	0.2386373615071365	-0.0039817491656109006	0.1173278061707628
common:TSS39354_-_16342378.23-P1P2	0.18056060291287068	0.15493346719627168	0.16774703505457117
common:TSS39354_-_16342387.23-P1P2	-0.07910591772834089	0.026047132605504293	-0.026529392561418296
common:TSS39354_-_16342395.23-P1P2	0.2211940932285199	-0.04240918257016903	0.08939245532917545
common:TSS39354_-_16342408.23-P1P2	0.07327221351944825	-0.016799090413007353	0.02823656155322045
common:TSS39354_-_16342411.23-P1P2	0.14990348552963034	-0.010081891111445744	0.0699107972090923
common:TSS39397_+_17494785.23-ENST00000583662	0.06749325511537357	-0.07010070922432578	-0.0013037270544761018
common:TSS39397_+_17494794.23-ENST00000583662	-0.23375501005577787	-0.13130565773659303	-0.18253033389618545
common:TSS39397_+_17494804.23-ENST00000583662	0.15737421208486593	-0.24503171401987478	-0.04382875096750442
common:TSS39397_+_17494810.23-ENST00000583662	-0.3973836397961671	-0.029889370129840456	-0.21363650496300376
common:TSS39397_+_17494828.23-ENST00000583662	0.1692209179031956	-0.12445106487143083	0.022384926515882385
common:TSS39397_+_17494891.23-ENST00000583662	0.053437456641896225	-0.27025930999713094	-0.10841092667761736
common:TSS39397_+_17494947.23-ENST00000583662	-0.13195929702139142	-0.22041618543040323	-0.1761877412258973
common:TSS39397_+_17494950.23-ENST00000583662	0.40555962408550694	0.10698833338630064	0.2562739787359038
common:TSS39397_+_17494989.23-ENST00000583662	-0.06088044085437149	0.22703736376340647	0.08307846145451749
common:TSS39397_-_17494836.23-ENST00000583662	0.13342629087109403	0.08127858086073723	0.10735243586591564
common:TSS39406_+_18227582.23-ENST00000577764	-0.06478313453934	-0.0026009199429440103	-0.033692027241142
common:TSS39406_+_18227594.23-ENST00000577764	0.023052402223032238	0.13111232731923214	0.07708236477113219
common:TSS39406_+_18227634.23-ENST00000577764	0.05037931732269984	0.14359614957635533	0.09698773344952759
common:TSS39406_+_18227646.23-ENST00000577764	0.10606235226778973	0.12012931081972643	0.11309583154375807
common:TSS39406_+_18227652.23-ENST00000577764	0.1945249710450566	0.11307472812138124	0.1537998495832189
common:TSS39406_+_18227658.23-ENST00000577764	-0.22117635737771033	0.2778229389603764	0.02832329079133304
common:TSS39406_+_18227689.23-ENST00000577764	0.2686926428288786	-0.09830295019973845	0.08519484631457008
common:TSS39406_+_18227832.23-ENST00000577764	-0.0038808666769716412	0.1777367607655988	0.08692794704431359
common:TSS39406_+_18227896.23-ENST00000577764	0.31010687031446565	0.19785285707707795	0.2539798636957718
common:TSS39406_+_18227951.23-ENST00000577764	-0.25614995300425636	-0.14566938004522012	-0.20090966652473824
common:TSS39422_+_19099946.23-CUFF.19284.1,CUFF.19284.2	-0.09808280090778793	0.07696341415428674	-0.010559693376750591
common:TSS39422_+_19099971.23-CUFF.19284.1,CUFF.19284.2	0.10163161272296718	0.1615600906652007	0.13159585169408394
common:TSS39422_+_19099988.23-CUFF.19284.1,CUFF.19284.2	0.10264816582874178	-0.18178011472961625	-0.03956597445043723
common:TSS39422_+_19099993.23-CUFF.19284.1,CUFF.19284.2	-0.06684395409181047	0.05232636905082523	-0.007258792520492621
common:TSS39422_+_19100054.23-CUFF.19284.1,CUFF.19284.2	-0.30371299091910975	0.1796011110370265	-0.062055939941041624
common:TSS39422_-_19099943.23-CUFF.19284.1,CUFF.19284.2	-0.15381036711256024	0.2694646287216317	0.05782713080453572
common:TSS39422_-_19099955.23-CUFF.19284.1,CUFF.19284.2	0.3715077179631875	0.2737924545879896	0.32265008627558855
common:TSS39422_-_19099977.23-CUFF.19284.1,CUFF.19284.2	0.022903657749768824	0.09062945967844942	0.05676655871410912
common:TSS39422_-_19100132.23-CUFF.19284.1,CUFF.19284.2	0.0957338319856781	-0.0563378095241413	0.0196980112307684
common:TSS39422_-_19100151.23-CUFF.19284.1,CUFF.19284.2	0.17916634594081865	0.2566502951694315	0.21790832055512507
common:TSS39433_+_19460499.23-ENST00000578183	0.04176994753710682	-0.03349173076272414	0.0041391083871913405
common:TSS39433_+_19460721.23-ENST00000578183	-0.08929666866835087	0.0332071360317895	-0.028044766318280685
common:TSS39433_+_19460754.23-ENST00000578183	-0.19101642147583436	-0.16628547910412636	-0.17865095028998035
common:TSS39433_-_19460606.23-ENST00000578183	0.22661430268600247	-0.03722707350735954	0.09469361458932146
common:TSS39433_-_19460624.23-ENST00000578183	-0.015002717080472232	0.1839761706690581	0.08448672679429294
common:TSS39433_-_19460717.23-ENST00000578183	0.053030894117314	0.09705277548358703	0.07504183480045051
common:TSS39433_-_19460760.23-ENST00000578183	-0.035212982986020824	0.02851097061378335	-0.003351006186118737
common:TSS39433_-_19460806.23-ENST00000578183	-0.04128439954610685	-0.01647700174742582	-0.028880700646766334
common:TSS39433_-_19460817.23-ENST00000578183	-0.24253254330977123	0.13316373947263793	-0.05468440191856665
common:TSS39433_-_19460879.23-ENST00000578183	-0.037711371824767956	0.1691444131615912	0.06571652066841163
common:TSS39465_+_20903292.23-ENST00000580962	-0.04148510371789837	0.03861705186917883	-0.0014340259243597678
common:TSS39465_+_20903330.23-ENST00000580962	0.06483860640556244	-0.02046541131295099	0.022186597546305725
common:TSS39465_+_20903504.23-ENST00000580962	-0.02855402817248161	0.31658203833626486	0.14401400508189163
common:TSS39465_-_20903227.23-ENST00000580962	0.26037718779875896	0.08472584685661073	0.17255151732768484
common:TSS39465_-_20903263.23-ENST00000580962	0.06416298807866384	-0.04056020583929311	0.011801391119685367
common:TSS39465_-_20903272.23-ENST00000580962	-0.3080256115542259	-0.01577567852969067	-0.1619006450419583
common:TSS39465_-_20903398.23-ENST00000580962	-0.20834926185246663	-0.20164012061846492	-0.20499469123546576
common:TSS39465_-_20903464.23-ENST00000580962	0.04578247718656564	-0.00779153181483286	0.01899547268586639
common:TSS39465_-_20903477.23-ENST00000580962	-0.27464985768172173	-0.29202294815313123	-0.28333640291742646
common:TSS39465_-_20903535.23-ENST00000580962	0.19676538756737078	0.14470145195600675	0.17073341976168876
common:TSS39524_+_25641646.23-ENST00000578929	0.10469070622296746	-0.008691856427550639	0.047999424897708406
common:TSS39524_+_25641651.23-ENST00000578929	0.0063984921602919555	0.08888328185316988	0.047640887006730914
common:TSS39524_+_25641660.23-ENST00000578929	0.14925280683247164	0.1900498772515737	0.16965134204202267
common:TSS39524_+_25641979.23-ENST00000578929	0.04225256418271082	-0.05536266351138103	-0.006555049664335105
common:TSS39524_+_25641990.23-ENST00000578929	-0.0035526877710000265	-0.04749392684059465	-0.025523307305797337
common:TSS39524_+_25642032.23-ENST00000578929	-0.12076928605108057	-0.02629421600828153	-0.07353175102968106
common:TSS39524_+_25642040.23-ENST00000578929	-0.09034326096394027	-0.024627221937996026	-0.057485241450968144
common:TSS39524_+_25642043.23-ENST00000578929	-0.2691660333168447	-0.1499288948686897	-0.2095474640927672
common:TSS39524_+_25642127.23-ENST00000578929	-0.1435171532502336	-0.046727792584661185	-0.09512247291744738
common:TSS39524_-_25642083.23-ENST00000578929	-0.06715099028617963	0.004028172634993437	-0.03156140882559309
common:TSS39554_+_26900339.23-ENST00000585189	0.13673695485990373	0.028661179567882448	0.08269906721389308
common:TSS39554_+_26900358.23-ENST00000585189	-0.19534459260937453	0.03409169907012753	-0.0806264467696235
common:TSS39554_+_26900367.23-ENST00000585189	-0.09288807077698619	0.10551015903662794	0.006311044129820878
common:TSS39554_+_26900372.23-ENST00000585189	0.06599476949480362	-0.02440269645636911	0.020796036519217256
common:TSS39554_-_26900178.23-ENST00000585189	-0.09676873417369002	-0.1035698703337768	-0.10016930225373341
common:TSS39554_-_26900190.23-ENST00000585189	-0.04401773233789733	0.04565218591317216	0.0008172267876374144
common:TSS39554_-_26900216.23-ENST00000585189	-0.042076181574617934	0.20923479621033753	0.0835793073178598
common:TSS39554_-_26900224.23-ENST00000585189	0.14634755807581457	0.07071551390295057	0.10853153598938256
common:TSS39554_-_26900246.23-ENST00000585189	-0.1716724176272599	0.1674816291205095	-0.0020953942533751962
common:TSS39554_-_26900550.23-ENST00000585189	0.001125178761215318	0.009023062741364028	0.0050741207512896725
common:TSS39560_+_26960260.23-ENST00000583787,ENST00000577814	0.08284800234683835	0.17856929129819432	0.13070864682251634
common:TSS39560_+_26960283.23-ENST00000583787,ENST00000577814	-0.10229678730834785	-0.11551444980118479	-0.10890561855476633
common:TSS39560_+_26960333.23-ENST00000583787,ENST00000577814	-0.09520475905924794	0.1722801284295119	0.03853768468513198
common:TSS39560_+_26960428.23-ENST00000583787,ENST00000577814	0.25808465850589163	-0.021718406166837144	0.11818312616952724
common:TSS39560_+_26960498.23-ENST00000583787,ENST00000577814	-0.03152627040545987	0.1888404680254508	0.07865709880999547
common:TSS39560_+_26960559.23-ENST00000583787,ENST00000577814	-0.14945213330131546	-0.12513097230598763	-0.13729155280365155
common:TSS39560_-_26960274.23-ENST00000583787,ENST00000577814	-0.056046831581914244	-0.052867036319712776	-0.05445693395081351
common:TSS39560_-_26960573.23-ENST00000583787,ENST00000577814	-0.11824151319956326	0.06982776978223022	-0.02420687170866652
common:TSS39560_-_26960623.23-ENST00000583787,ENST00000577814	0.12070687322193309	0.047664036461457504	0.08418545484169529
common:TSS39560_-_26960652.23-ENST00000583787,ENST00000577814	0.29954485250060797	-0.0302649816274442	0.1346399354365819
common:TSS39621_+_29058864.23-CUFF.19420.2	-0.2090289032140603	-0.010956244564223025	-0.10999257388914167
common:TSS39621_+_29059057.23-CUFF.19420.2	-0.09775839630823531	0.13767117742008322	0.019956390555923957
common:TSS39621_+_29059060.23-CUFF.19420.2	-0.07382326374876787	0.17170498610580684	0.048940861178519486
common:TSS39621_+_29059063.23-CUFF.19420.2		0.06484433659658466	
common:TSS39621_+_29059183.23-CUFF.19420.2	-0.12254201286088111	-0.15233404564824932	-0.13743802925456522
common:TSS39621_+_29059215.23-CUFF.19420.2	-0.23246181158676837	-0.25044379607242684	-0.2414528038295976
common:TSS39621_-_29058884.23-CUFF.19420.2	0.0525586596651806	0.22469482053172596	0.13862674009845327
common:TSS39621_-_29058891.23-CUFF.19420.2	-0.017348936959992477	-0.2582164238300713	-0.1377826803950319
common:TSS39621_-_29059023.23-CUFF.19420.2	0.31017398517333494	0.08986018102334309	0.20001708309833902
common:TSS39621_-_29059077.23-CUFF.19420.2	-0.1154698871821813	-0.02875352389682958	-0.07211170553950544
common:TSS39625_+_29119422.23-ENST00000580085	0.06964567757261955	0.14643234327308538	0.10803901042285247
common:TSS39625_+_29119456.23-ENST00000580085	0.03942331491903194	0.08635933575667074	0.06289132533785134
common:TSS39625_+_29119511.23-ENST00000580085	0.4198654692116561	0.01892941410018881	0.21939744165592245
common:TSS39625_+_29119531.23-ENST00000580085	0.2471492208908059	0.10759782354723192	0.17737352221901892
common:TSS39625_+_29119694.23-ENST00000580085	-0.13684000677605823	0.04003548245915248	-0.04840226215845288
common:TSS39625_-_29119428.23-ENST00000580085	0.22601411470968427	0.08120106373145512	0.1536075892205697
common:TSS39625_-_29119499.23-ENST00000580085	-0.18356251781991442	0.016376412014973345	-0.08359305290247054
common:TSS39625_-_29119634.23-ENST00000580085	0.03854921759623046	-0.1128789511252574	-0.03716486676451347
common:TSS39625_-_29119691.23-ENST00000580085	-0.1455084194911466	0.08517239473798319	-0.030168012376581704
common:TSS39625_-_29119699.23-ENST00000580085	0.06303106646087302	0.021023579995379498	0.04202732322812626
common:TSS39641_+_30200964.23-ENST00000583236	0.14809148710986078	-0.051219923784856555	0.04843578166250211
common:TSS39641_+_30201017.23-ENST00000583236	0.20520032478282832	0.25238100722687706	0.2287906660048527
common:TSS39641_+_30201032.23-ENST00000583236	0.07528732744549671	0.09253894504210991	0.08391313624380331
common:TSS39641_+_30201148.23-ENST00000583236	0.06720994579080912	-0.2858785644304129	-0.10933430931980187
common:TSS39641_+_30201163.23-ENST00000583236	-0.019601050173418233	-0.0795752305236786	-0.049588140348548415
common:TSS39641_+_30201172.23-ENST00000583236	0.2062303171650412	-0.2053235292055993	0.0004533939797209535
common:TSS39641_-_30201177.23-ENST00000583236	-0.01424870584445214	0.05594454394916328	0.02084791905235557
common:TSS39641_-_30201227.23-ENST00000583236	-0.14700766353354086	0.16950461767796263	0.011248477072210883
common:TSS39641_-_30201294.23-ENST00000583236	-0.05934983043937341	-0.21059694003170526	-0.13497338523553934
common:TSS39641_-_30201333.23-ENST00000583236	0.08525259296915785	-0.08024495336301116	0.0025038198030733483
common:TSS39726_+_33419287.23-CUFF.19502.2	-0.02051595993480777	-0.08599354121056188	-0.05325475057268483
common:TSS39726_+_33419312.23-CUFF.19502.2	-0.269374328175436	0.32095095734568496	0.025788314585124483
common:TSS39726_+_33419455.23-CUFF.19502.2	0.07641682912243032	0.2393969828063696	0.15790690596439996
common:TSS39726_+_33419501.23-CUFF.19502.2	0.05697689551795086	0.11531631641753655	0.0861466059677437
common:TSS39726_+_33419681.23-CUFF.19502.2	0.0441628461546158	0.11110327401448138	0.0776330600845486
common:TSS39726_+_33419686.23-CUFF.19502.2	-0.22238738517447823	0.09714894733587644	-0.06261921891930089
common:TSS39726_-_33419473.23-CUFF.19502.2	0.13167874062256943	-0.07449923245691839	0.02858975408282552
common:TSS39726_-_33419509.23-CUFF.19502.2	-0.0333079186542929	0.045889566832294795	0.006290824089000946
common:TSS39726_-_33419607.23-CUFF.19502.2	0.10861356240253586	0.08860679579347094	0.0986101790980034
common:TSS39726_-_33419698.23-CUFF.19502.2	-0.0700825721394711	0.06540095330808596	-0.00234080941569257
common:TSS39739_+_33895295.23-ENST00000592381	0.27771736944346337	0.011234262320390345	0.14447581588192684
common:TSS39739_+_33895346.23-ENST00000592381	0.11092222900579339	0.006964776676285647	0.05894350284103952
common:TSS39739_+_33895501.23-ENST00000592381	-0.10006512604490449	0.2659959954615223	0.08296543470830892
common:TSS39739_+_33895631.23-ENST00000592381	0.049144981928495333	-0.039973030558778495	0.004585975684858419
common:TSS39739_-_33895261.23-ENST00000592381	-0.04865293194979841	0.24955527529331395	0.10045117167175777
common:TSS39739_-_33895303.23-ENST00000592381	0.1385231387939083	-0.09992112068186501	0.01930100905602164
common:TSS39739_-_33895311.23-ENST00000592381	0.1992934138951383	0.09383799283307002	0.14656570336410416
common:TSS39739_-_33895361.23-ENST00000592381	0.00021270697381372462	0.22534576507115442	0.11277923602248408
common:TSS39739_-_33895494.23-ENST00000592381	-0.026407094672726537	-0.18600199513820573	-0.10620454490546613
common:TSS39739_-_33895581.23-ENST00000592381	0.12586671954151848	-0.07137838349602875	0.027244168022744868
common:TSS39848_+_37410524.23-CUFF.19598.1	-0.07509196006249343	0.0702680295575782	-0.0024119652524576124
common:TSS39848_+_37410711.23-CUFF.19598.1	-0.34772652897129647	0.05262890750596135	-0.14754881073266757
common:TSS39848_+_37410779.23-CUFF.19598.1	-0.09662346336017404	0.2124619281210027	0.05791923238041433
common:TSS39848_+_37410821.23-CUFF.19598.1	-0.19794035092471549	-0.008095373177114049	-0.10301786205091476
common:TSS39848_+_37410919.23-CUFF.19598.1	0.018785428721764967	-0.17715414767618579	-0.0791843594772104
common:TSS39848_+_37410935.23-CUFF.19598.1	0.3292798460093417	0.035192174892244285	0.182236010450793
common:TSS39848_-_37410665.23-CUFF.19598.1	0.2875888580208629	-0.1530803384314504	0.06725425979470626
common:TSS39848_-_37410818.23-CUFF.19598.1	0.2797961862370922	0.06376975892378728	0.17178297258043973
common:TSS39848_-_37410863.23-CUFF.19598.1	0.24101690686015156	-0.04478398564392911	0.09811646060811123
common:TSS39848_-_37410906.23-CUFF.19598.1	-0.07679279319895103	-0.0706642600178333	-0.07372852660839216
common:TSS39850_+_37558031.23-ENST00000582842	0.06511120419860274	0.0550546011933754	0.060082902695989066
common:TSS39850_+_37558046.23-ENST00000582842	-0.18868470056813222	0.11863000360488957	-0.035027348481621326
common:TSS39850_+_37558093.23-ENST00000582842	-0.10630286782822362	-0.03456334548165904	-0.07043310665494133
common:TSS39850_+_37558118.23-ENST00000582842	0.08408066995984469	0.11531006033366398	0.09969536514675434
common:TSS39850_-_37558064.23-ENST00000582842	-0.0753241117037915	-0.09395828491321165	-0.08464119830850157
