	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene															
pseudo_3364	pseudo_transcript_0	0.2792862022880659	0.05739826197013533	10.0	10.0	pseudo_transcript_0	0.15873829594971578	0.23484863638835773	10.0	10.0	pseudo_transcript_0	0.07874193830850042	0.19011486523627408	10.0	10.0
pseudo_3365	pseudo_transcript_0	0.16989369169363433	-0.08554931022383722	10.0	10.0	pseudo_transcript_0	0.6670271577763494	-0.21039825534329024	10.0	10.0	pseudo_transcript_0	0.29985241580137556	-0.15787101051497474	10.0	10.0
pseudo_3366	pseudo_transcript_0	0.4261364389793987	0.07827831529505719	10.0	10.0	pseudo_transcript_0	0.3514434586576357	-0.2410230695357151	10.0	10.0	pseudo_transcript_0	0.3516760332536464	0.07249073917125569	10.0	10.0
pseudo_3367	pseudo_transcript_0	0.3953086653517828	0.0988173336609518	10.0	10.0	pseudo_transcript_0	0.664844062126271	0.0636089325182387	10.0	10.0	pseudo_transcript_0	0.4011950331169999	0.1644283441752846	10.0	10.0
pseudo_3368	pseudo_transcript_0	0.19145400620918396	-0.1321739346578302	10.0	10.0	pseudo_transcript_0	0.7840409752316546	-0.020280058578645593	10.0	10.0	pseudo_transcript_0	0.45015086856849784	0.02943848911704348	10.0	10.0
pseudo_3369	pseudo_transcript_0	0.3903049902888972	-0.17287869044531057	10.0	10.0	pseudo_transcript_0	0.8670258685096435	0.05232495304511711	10.0	10.0	pseudo_transcript_0	0.39280199884385447	-0.07708658183794113	10.0	10.0
pseudo_337	pseudo_transcript_0	0.7208088669844934	0.1189702649669675	9.0	9.0	pseudo_transcript_0	0.8812243878656483	0.4667725465341015	10.0	10.0	pseudo_transcript_0	0.9190311742978147	0.01195176100461944	9.0	9.0
pseudo_3370	pseudo_transcript_0	0.48804266791050177	-0.08472963071587332	10.0	10.0	pseudo_transcript_0	0.6604864029079682	0.007530450978192845	10.0	10.0	pseudo_transcript_0	0.9873851719164186	-0.10178224311021888	10.0	10.0
pseudo_3371	pseudo_transcript_0	0.20726721356103728	0.18092935541844649	10.0	10.0	pseudo_transcript_0	0.416987545079478	-0.16297006445083337	10.0	10.0	pseudo_transcript_0	0.8583786620554784	0.09037580649315906	10.0	10.0
pseudo_3372	pseudo_transcript_0	0.902326066243471	-0.1996863843611731	10.0	10.0	pseudo_transcript_0	0.8025642271776668	0.24357037122581202	10.0	10.0	pseudo_transcript_0	0.9993992689292382	-0.016157424160026485	10.0	10.0
pseudo_3373	pseudo_transcript_0	0.3787803693869589	-0.034580356225535513	10.0	10.0	pseudo_transcript_0	0.5316756456131098	0.049520919471246545	10.0	10.0	pseudo_transcript_0	0.852470256369866	-0.060682415619489886	10.0	10.0
pseudo_3374	pseudo_transcript_0	0.26676872615176206	0.5168683260352683	10.0	10.0	pseudo_transcript_0	0.6474828211088903	0.23735721139775787	10.0	10.0	pseudo_transcript_0	0.39950786676580785	0.4316440551545584	10.0	10.0
pseudo_3375	pseudo_transcript_0	0.619778515382034	0.09609296391089868	10.0	10.0	pseudo_transcript_0	0.3498932006158555	-0.2740883658105004	10.0	10.0	pseudo_transcript_0	0.7307880031067557	-0.053349241229075826	10.0	10.0
pseudo_3376	pseudo_transcript_0	0.8190850717789011	0.055984003704165376	9.0	9.0	pseudo_transcript_0	0.8540480266044196	-0.08753836098608457	10.0	10.0	pseudo_transcript_0	0.35526889240840753	0.05999880957286052	9.0	9.0
pseudo_3377	pseudo_transcript_0	0.13386494511705832	0.33055383048117865	10.0	10.0	pseudo_transcript_0	0.7828872060443424	0.03950560217853185	10.0	10.0	pseudo_transcript_0	0.12181035080044549	0.2156622737448041	10.0	10.0
pseudo_3378	pseudo_transcript_0	0.3618910007647582	-0.14688547506085414	10.0	10.0	pseudo_transcript_0	0.15962784054514456	0.2599347136216849	10.0	10.0	pseudo_transcript_0	0.6948635972559	0.032343539678963966	10.0	10.0
pseudo_3379	pseudo_transcript_0	0.0749745686855978	-0.18542363832240935	10.0	10.0	pseudo_transcript_0	0.7191069304276942	-0.03780771015659758	10.0	10.0	pseudo_transcript_0	0.14850723254827672	-0.13473004800682106	10.0	10.0
pseudo_338	pseudo_transcript_0	0.35479946932012696	0.2680565640295486	10.0	10.0	pseudo_transcript_0	0.7587719926006846	0.03339826359387387	10.0	10.0	pseudo_transcript_0	0.32583350124111365	0.044656199119620994	10.0	10.0
pseudo_3380	pseudo_transcript_0	0.14144719793381055	0.3294634021424846	10.0	10.0	pseudo_transcript_0	0.9276104253723358	-0.11731019852041034	10.0	10.0	pseudo_transcript_0	0.26161545499718974	0.18032743117611497	10.0	10.0
pseudo_3381	pseudo_transcript_0	0.9933920331382897	0.08999902459779675	10.0	10.0	pseudo_transcript_0	0.7794287720794767	0.21561086329654364	10.0	10.0	pseudo_transcript_0	0.6826663932864169	-0.0018181429820639066	10.0	10.0
pseudo_3382	pseudo_transcript_0	0.554500132843937	0.403975093867922	10.0	10.0	pseudo_transcript_0	0.5545797190747066	-0.05570083387499719	10.0	10.0	pseudo_transcript_0	0.60814147539369	0.08025439352116602	10.0	10.0
pseudo_3383	pseudo_transcript_0	0.19714582706608907	0.13347188094557028	10.0	10.0	pseudo_transcript_0	0.6812853598209258	-0.003306874817706066	10.0	10.0	pseudo_transcript_0	0.4665774973760115	-0.06414393244097664	10.0	10.0
pseudo_3384	pseudo_transcript_0	0.47958038501775213	-0.19729550925052072	10.0	10.0	pseudo_transcript_0	0.24786789519203445	0.33415836871097787	10.0	10.0	pseudo_transcript_0	0.7707651723722996	0.12878034028614102	10.0	10.0
pseudo_3385	pseudo_transcript_0	0.3439439159506641	-0.16945293559448835	10.0	10.0	pseudo_transcript_0	0.5820682866129072	-0.255121227657127	10.0	10.0	pseudo_transcript_0	0.7071403077073688	-0.1422122160923824	10.0	10.0
pseudo_3386	pseudo_transcript_0	0.3626843952975435	-0.16244802995455745	10.0	10.0	pseudo_transcript_0	0.41183500083730495	-0.1449420242218539	10.0	10.0	pseudo_transcript_0	0.16434214672107805	-0.2326585966342889	10.0	10.0
pseudo_3387	pseudo_transcript_0	0.7765290788594659	-0.09017212354019218	10.0	10.0	pseudo_transcript_0	0.3545570063209851	-0.1224210170165701	10.0	10.0	pseudo_transcript_0	0.33180016158293557	-0.11230896908821734	10.0	10.0
pseudo_3388	pseudo_transcript_0	0.5955588392918334	-0.07404850949180704	10.0	10.0	pseudo_transcript_0	0.22758594122199471	0.27347506991613174	10.0	10.0	pseudo_transcript_0	0.5158492921153133	0.06669851350298583	10.0	10.0
pseudo_3389	pseudo_transcript_0	0.17896936963660182	0.40990573812867453	10.0	10.0	pseudo_transcript_0	0.38746843707631806	0.22629714537780451	10.0	10.0	pseudo_transcript_0	0.041840636388770794	0.22005801011547219	10.0	10.0
pseudo_339	pseudo_transcript_0	0.5374794332556891	-0.1037688688073969	10.0	10.0	pseudo_transcript_0	0.5800104366495963	0.08583318392452881	10.0	10.0	pseudo_transcript_0	0.959768077939621	0.062363112136688624	10.0	10.0
pseudo_3390	pseudo_transcript_0	0.5246430958407755	-0.05932871014095579	10.0	10.0	pseudo_transcript_0	0.9934101501384547	0.014396997990370336	10.0	10.0	pseudo_transcript_0	0.8927937560903715	0.06622342730580243	10.0	10.0
pseudo_3391	pseudo_transcript_0	0.5789693218205403	0.039515572567690886	10.0	10.0	pseudo_transcript_0	0.7485067855010773	-0.0337026074725002	10.0	10.0	pseudo_transcript_0	0.9897878496658172	-0.06695713248010533	10.0	10.0
pseudo_3392	pseudo_transcript_0	0.14640336988312097	0.061996635406757455	10.0	10.0	pseudo_transcript_0	0.7079063321112644	0.03654852958620797	10.0	10.0	pseudo_transcript_0	0.42351509747090754	0.1089362899817826	10.0	10.0
pseudo_3393	pseudo_transcript_0	0.5004068042202902	-0.14637226611625684	10.0	10.0	pseudo_transcript_0	0.12485309312828075	-0.2244068767782791	10.0	10.0	pseudo_transcript_0	0.13347476239469427	-0.15419386088921452	10.0	10.0
pseudo_3394	pseudo_transcript_0	0.7638651834269868	0.04212632974089003	10.0	10.0	pseudo_transcript_0	0.31111562761403755	0.09216683444231828	10.0	10.0	pseudo_transcript_0	0.29845069716607764	0.045060685624737494	10.0	10.0
pseudo_3395	pseudo_transcript_0	0.9274119546024215	0.0024039320703827063	10.0	10.0	pseudo_transcript_0	0.28261978566222246	0.07194396339096547	10.0	10.0	pseudo_transcript_0	0.3401188739512938	0.0788397321709064	10.0	10.0
pseudo_3396	pseudo_transcript_0	0.3869906923845936	-0.056195127148324586	10.0	10.0	pseudo_transcript_0	0.8871519948733896	0.07744435816811968	10.0	10.0	pseudo_transcript_0	0.5565197677276579	-0.04523050179354759	10.0	10.0
pseudo_3397	pseudo_transcript_0	0.6915290783221402	0.06361679420723794	10.0	10.0	pseudo_transcript_0	0.6550554854685606	-0.06024563500099837	10.0	10.0	pseudo_transcript_0	0.9321991852623267	0.06375706323515638	10.0	10.0
pseudo_3398	pseudo_transcript_0	0.4956317973943386	-0.10644576315084238	10.0	10.0	pseudo_transcript_0	0.8564048056671252	0.11453936556139004	10.0	10.0	pseudo_transcript_0	0.5893123777144106	-0.03606179944381798	10.0	10.0
pseudo_3399	pseudo_transcript_0	0.5707567637743247	0.17408980007152555	10.0	10.0	pseudo_transcript_0	0.5160300670810717	0.08211038186302937	10.0	10.0	pseudo_transcript_0	0.902326066243471	-0.009639870037399542	10.0	10.0
pseudo_34	pseudo_transcript_0	0.4842717414067391	-0.10057453780456456	10.0	10.0	pseudo_transcript_0	0.7450948298830353	0.018068711554139333	10.0	10.0	pseudo_transcript_0	0.7015503105555256	-0.05916625614524477	10.0	10.0
pseudo_340	pseudo_transcript_0	0.9405826424539642	0.04360306810069794	10.0	10.0	pseudo_transcript_0	0.9946082843946493	0.08861001250112466	10.0	10.0	pseudo_transcript_0	0.8904130416502724	0.09730548671995602	10.0	10.0
pseudo_3400	pseudo_transcript_0	0.11893346581922136	-0.06587663559315891	10.0	10.0	pseudo_transcript_0	0.6399464632066236	0.26951360237992444	10.0	10.0	pseudo_transcript_0	0.7071403077073688	-0.12877375618993078	10.0	10.0
pseudo_3401	pseudo_transcript_0	0.6815615966217146	0.020428520260271203	10.0	10.0	pseudo_transcript_0	0.862302313432573	0.14740785232678977	10.0	10.0	pseudo_transcript_0	0.8785247072584053	0.08162752836454425	10.0	10.0
pseudo_3402	pseudo_transcript_0	0.7138691817910696	0.38045953725433135	10.0	10.0	pseudo_transcript_0	0.3399225369065657	-0.10856470233375327	10.0	10.0	pseudo_transcript_0	0.5335130466104181	-0.029149729746433106	10.0	10.0
pseudo_3403	pseudo_transcript_0	0.8254030361151853	0.1574746345348256	10.0	10.0	pseudo_transcript_0	0.2497163799839922	0.19175199208552615	10.0	10.0	pseudo_transcript_0	0.08983011250447308	0.18659565235197106	10.0	10.0
pseudo_3404	pseudo_transcript_0	0.46209321609555964	0.11993349760708862	9.0	9.0	pseudo_transcript_0	0.8048876873610313	0.38764420602019883	10.0	10.0	pseudo_transcript_0	0.8988867980324794	-0.06982156686728491	9.0	9.0
pseudo_3405	pseudo_transcript_0	0.22804868667858014	-0.036660245000765486	10.0	10.0	pseudo_transcript_0	0.4213102276108519	-0.16778161726236707	10.0	10.0	pseudo_transcript_0	0.04897076769350847	-0.16968479867958586	10.0	10.0
pseudo_3406	pseudo_transcript_0	0.9969963514568531	0.0534352103730991	10.0	10.0	pseudo_transcript_0	0.597609769315111	0.020019734374081572	10.0	10.0	pseudo_transcript_0	0.7546943785170054	-0.01375799501868602	10.0	10.0
pseudo_3407	pseudo_transcript_0	0.33180016158293557	-0.0524439842249848	10.0	10.0	pseudo_transcript_0	0.5025387250442199	-0.1027401534374844	10.0	10.0	pseudo_transcript_0	0.3853400007863774	-0.20016743295026876	10.0	10.0
pseudo_3408	pseudo_transcript_0	0.6465795921805508	0.5294586506316384	10.0	10.0	pseudo_transcript_0	0.57181333703538	0.5259734547015626	10.0	10.0	pseudo_transcript_0	0.7973790723927555	0.5415177667564964	10.0	10.0
pseudo_3409	pseudo_transcript_0	0.3730974350491779	-0.04588762159884215	10.0	10.0	pseudo_transcript_0	0.27330800468347627	-0.306277374122306	10.0	10.0	pseudo_transcript_0	0.14104007494391735	-0.16384832088500847	10.0	10.0
pseudo_341	pseudo_transcript_0	0.4721260650480543	0.0489339849187655	10.0	10.0	pseudo_transcript_0	0.8176970104557589	0.05218905878511166	10.0	10.0	pseudo_transcript_0	0.5071325762994148	0.18013191628225003	10.0	10.0
pseudo_3410	pseudo_transcript_0	0.5697341077401415	0.0657717434593278	10.0	10.0	pseudo_transcript_0	0.8270437684355841	-0.05562087860837591	10.0	10.0	pseudo_transcript_0	0.6815615966217146	0.01754896657381752	10.0	10.0
pseudo_3411	pseudo_transcript_0	0.5394681667679634	0.19021150558184327	10.0	10.0	pseudo_transcript_0	0.11502251119549532	-0.27789905765166684	10.0	10.0	pseudo_transcript_0	0.4483461365119775	-0.06971895095433835	10.0	10.0
pseudo_3412	pseudo_transcript_0	0.5013647247946208	-0.13261147144735422	10.0	10.0	pseudo_transcript_0	0.02609866325043651	0.3670943272205834	10.0	10.0	pseudo_transcript_0	0.1506341061740813	0.06781068102475414	10.0	10.0
pseudo_3413	pseudo_transcript_0	0.1638857592634997	0.13072903119825735	10.0	10.0	pseudo_transcript_0	0.18310996479255748	0.18554978588903318	10.0	10.0	pseudo_transcript_0	0.0387601950641841	0.17796663697499937	10.0	10.0
pseudo_3414	pseudo_transcript_0	0.795054954421974	0.08364888772120788	10.0	10.0	pseudo_transcript_0	0.9515040885066434	-0.02059324772415964	10.0	10.0	pseudo_transcript_0	0.7696138972127754	-0.10289446541205437	10.0	10.0
pseudo_3415	pseudo_transcript_0	0.6427930587661017	-0.19428110864895007	9.0	9.0	pseudo_transcript_0	0.5044545743759101	-0.16121013254574637	10.0	10.0	pseudo_transcript_0	0.35033084054891717	0.06533766469897272	9.0	9.0
pseudo_3416	pseudo_transcript_0	0.02629532999569331	-0.14254373805502513	10.0	10.0	pseudo_transcript_0	0.985023777706882	-0.009712953412675454	10.0	10.0	pseudo_transcript_0	0.10151184876470525	-0.22807528486045395	10.0	10.0
pseudo_3417	pseudo_transcript_0	0.05308700989769679	-0.3899544763414007	10.0	10.0	pseudo_transcript_0	0.6518056568435441	0.13350987190668437	10.0	10.0	pseudo_transcript_0	0.13386494511705832	-0.021793291887097627	10.0	10.0
pseudo_3418	pseudo_transcript_0	0.22001736619964296	-0.07699075952087103	10.0	10.0	pseudo_transcript_0	0.38912013868139905	0.12922024347633232	10.0	10.0	pseudo_transcript_0	0.5100295295450988	0.12119707970870863	10.0	10.0
pseudo_3419	pseudo_transcript_0	0.11611011427056069	0.3757707655454201	10.0	10.0	pseudo_transcript_0	0.7079063321112644	-0.07023350494753428	10.0	10.0	pseudo_transcript_0	0.1638857592634997	0.05297691826437989	10.0	10.0
pseudo_342	pseudo_transcript_0	0.9501717495531958	0.03486101598025757	10.0	10.0	pseudo_transcript_0	0.2713402326099049	-0.1755112055428584	10.0	10.0	pseudo_transcript_0	0.35401697309546243	-0.10368930614435788	10.0	10.0
pseudo_3420	pseudo_transcript_0	0.2527636667321176	-0.06626537663850257	10.0	10.0	pseudo_transcript_0	0.9706515016409979	-0.02765024969086206	10.0	10.0	pseudo_transcript_0	0.3579403621666001	-0.07196016685491756	10.0	10.0
pseudo_3421	pseudo_transcript_0	0.9011337282757825	-0.0936334040813734	10.0	10.0	pseudo_transcript_0	0.35066778646096763	0.08776416937641819	10.0	10.0	pseudo_transcript_0	0.6837718702910047	0.19931715603955555	10.0	10.0
pseudo_3422	pseudo_transcript_0	0.13192282675713118	0.20822364185112777	10.0	10.0	pseudo_transcript_0	0.5965678243114485	0.13197112216761506	10.0	10.0	pseudo_transcript_0	0.48804266791050177	0.11574599670606672	10.0	10.0
pseudo_3423	pseudo_transcript_0	0.7950549513567167	0.09284133762609899	10.0	10.0	pseudo_transcript_0	0.7519236691130942	0.11985197924776353	10.0	10.0	pseudo_transcript_0	0.970570850183109	0.015274266802420758	10.0	10.0
pseudo_3424	pseudo_transcript_0	0.32435280459948534	0.05410538843670648	10.0	10.0	pseudo_transcript_0	0.16780410589052552	0.17015683578952875	10.0	10.0	pseudo_transcript_0	0.9789768436815616	0.09563468474435699	10.0	10.0
pseudo_3425	pseudo_transcript_0	0.709380755507062	-0.04212687798936974	10.0	10.0	pseudo_transcript_0	0.2167811280935611	-0.29929877636593505	10.0	10.0	pseudo_transcript_0	0.19766934377605205	-0.162526842755382	10.0	10.0
pseudo_3426	pseudo_transcript_0	0.5799997813676958	-0.153894105239236	10.0	10.0	pseudo_transcript_0	0.20581171915798013	-0.4839701268153394	10.0	10.0	pseudo_transcript_0	0.4122655095106528	-0.37266267106539	10.0	10.0
pseudo_3427	pseudo_transcript_0	0.1684927997682858	0.014767565105326563	10.0	10.0	pseudo_transcript_0	0.3719913906997724	0.07064588167752682	10.0	10.0	pseudo_transcript_0	0.12036517966831627	-0.0540571984011896	10.0	10.0
pseudo_3428	pseudo_transcript_0	0.18092517184215628	0.28869394274999716	10.0	10.0	pseudo_transcript_0	0.015330999456494007	-0.3712460589418994	10.0	10.0	pseudo_transcript_0	0.37633833206051426	-0.09171141012397992	10.0	10.0
pseudo_3429	pseudo_transcript_0	0.7228756637018142	0.43051606694884814	10.0	10.0	pseudo_transcript_0	0.10026093480447067	0.3333006960852845	10.0	10.0	pseudo_transcript_0	0.2565314023688706	0.39741375049343947	10.0	10.0
pseudo_343	pseudo_transcript_0	0.41657115487471774	0.1798057897673432	10.0	10.0	pseudo_transcript_0	0.416987545079478	-0.17912710853261773	10.0	10.0	pseudo_transcript_0	0.5524840896256636	0.032542151320510165	10.0	10.0
pseudo_3430	pseudo_transcript_0	0.32880805779099265	-0.0453002315234195	10.0	10.0	pseudo_transcript_0	0.5646863643038071	-0.0509502044740509	10.0	10.0	pseudo_transcript_0	0.19871942750988025	-0.06337852578760436	10.0	10.0
pseudo_3431	pseudo_transcript_0	0.9669692282780312	0.08143065994891914	10.0	10.0	pseudo_transcript_0	0.5779560039259635	-0.07097897437536366	10.0	10.0	pseudo_transcript_0	0.8230586573683313	0.04205698055649648	10.0	10.0
pseudo_3432	pseudo_transcript_0	0.4420620337291137	-0.22443757851741822	10.0	10.0	pseudo_transcript_0	0.8540480266044196	-0.050494793113045035	10.0	10.0	pseudo_transcript_0	0.47958038501775213	-0.043655235884618615	10.0	10.0
pseudo_3433	pseudo_transcript_0	0.6904188976652279	0.09662850224422197	10.0	10.0	pseudo_transcript_0	0.2799375912559535	0.29652631130577217	10.0	10.0	pseudo_transcript_0	0.6574323637632518	0.02715373241213953	10.0	10.0
pseudo_3434	pseudo_transcript_0	0.9026593072789543	0.13471321276263248	9.0	9.0	pseudo_transcript_0	0.921646348489508	-0.0010507977127509616	10.0	10.0	pseudo_transcript_0	0.30038788720748	-0.051085687352893476	9.0	9.0
pseudo_3435	pseudo_transcript_0	0.6970898960447321	-0.07006823075282965	10.0	10.0	pseudo_transcript_0	0.16096921947892495	-0.3756204714018403	10.0	10.0	pseudo_transcript_0	0.17896937628526388	-0.21819676479536418	10.0	10.0
pseudo_3436	pseudo_transcript_0	0.18092517184215628	0.3821452015693436	10.0	10.0	pseudo_transcript_0	0.4696433692074726	0.10698359297896648	10.0	10.0	pseudo_transcript_0	0.19454346358662455	0.29482160867038915	10.0	10.0
pseudo_3437	pseudo_transcript_0	0.5013647247946208	0.08117441150756542	10.0	10.0	pseudo_transcript_0	0.5535739408269607	0.19075740781521544	10.0	10.0	pseudo_transcript_0	0.24473297763552748	0.0988356064551187	10.0	10.0
pseudo_3438	pseudo_transcript_0	0.1288609414811296	0.11963055891237778	10.0	10.0	pseudo_transcript_0	0.26678657718128385	0.2313674383287951	10.0	10.0	pseudo_transcript_0	0.14104007494391735	0.33220549510060166	10.0	10.0
pseudo_3439	pseudo_transcript_0	0.6315115853042366	0.10278094766194464	10.0	10.0	pseudo_transcript_0	0.5189453178285912	0.1664671811836043	10.0	10.0	pseudo_transcript_0	0.8548326447215275	0.21664244927636336	10.0	10.0
pseudo_344	pseudo_transcript_0	0.9165100134221722	-0.0014521288111197055	9.0	9.0	pseudo_transcript_0	0.7085372407734374	-0.10630760990250092	9.0	9.0	pseudo_transcript_0	0.8401356188269238	-0.05703126587435417	9.0	9.0
pseudo_3440	pseudo_transcript_0	0.24048371525694856	0.36363639316131335	10.0	10.0	pseudo_transcript_0	0.6496427645632707	-0.31520146205895766	10.0	10.0	pseudo_transcript_0	0.5275913331455612	-0.02006528699851094	10.0	10.0
pseudo_3441	pseudo_transcript_0	0.903518624573395	-0.18894165024727458	10.0	10.0	pseudo_transcript_0	0.21958804442153346	-0.46355529028588044	10.0	10.0	pseudo_transcript_0	0.369873878248415	-0.2841186089157765	10.0	10.0
pseudo_3442	pseudo_transcript_0	0.606036154359245	-0.23698587230317106	10.0	10.0	pseudo_transcript_0	0.6196788199890293	-0.1363825783236466	10.0	10.0	pseudo_transcript_0	0.4020402181719893	-0.07717809469477527	10.0	10.0
pseudo_3443	pseudo_transcript_0	0.6870923624301921	0.2251680010184107	10.0	10.0	pseudo_transcript_0	0.28261978566222246	0.11504117695937387	10.0	10.0	pseudo_transcript_0	0.26353980984244685	0.09105747608860688	10.0	10.0
pseudo_3444	pseudo_transcript_0	0.3579403621666001	-0.1648361203187439	10.0	10.0	pseudo_transcript_0	0.5316756456131098	-0.21690374919596855	10.0	10.0	pseudo_transcript_0	0.6804574823817391	-0.020304010801941472	10.0	10.0
pseudo_3445	pseudo_transcript_0	0.5758831135349278	-0.08566836588496607	10.0	10.0	pseudo_transcript_0	0.49681433980387213	-0.2443744219658257	10.0	10.0	pseudo_transcript_0	0.23688308328546548	-0.10658034776310325	10.0	10.0
