	rho	rho	rho
	Rep1	Rep2	ave_Rep1_Rep2
hek_unique:TSS47490_+_49946494.23-CUFF.23640.1	0.04669438583509104	-0.0581048599864158	-0.0057052370756623776
hek_unique:TSS47490_+_49946516.23-CUFF.23640.1	0.19174751245912142	0.5149821718361101	0.35336484214761577
hek_unique:TSS47490_+_49946650.23-CUFF.23640.1	-0.09883496763437902	0.21614062347477475	0.05865282792019787
hek_unique:TSS47490_+_49946656.23-CUFF.23640.1	0.07821894835564437	-0.41384928714269276	-0.1678151693935242
hek_unique:TSS47490_-_49946493.23-CUFF.23640.1	0.21123449487630883	0.4631048374845646	0.3371696661804367
hek_unique:TSS47490_-_49946826.23-CUFF.23640.1	0.28915036956648715	-0.035376028846374266	0.12688717036005645
hek_unique:TSS47502_+_50312503.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312175.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312180.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312183.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312212.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312260.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312279.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312282.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312316.23-CUFF.23648.1			
hek_unique:TSS47502_-_50312379.23-CUFF.23648.1			
hek_unique:TSS47505_+_50578439.23-ENST00000600998			
hek_unique:TSS47505_+_50578644.23-ENST00000600998			
hek_unique:TSS47505_+_50578775.23-ENST00000600998			
hek_unique:TSS47505_+_50578785.23-ENST00000600998			
hek_unique:TSS47505_+_50578789.23-ENST00000600998			
hek_unique:TSS47505_-_50578470.23-ENST00000600998			
hek_unique:TSS47505_-_50578476.23-ENST00000600998			
hek_unique:TSS47505_-_50578504.23-ENST00000600998			
hek_unique:TSS47505_-_50578605.23-ENST00000600998			
hek_unique:TSS47505_-_50578795.23-ENST00000600998			
hek_unique:TSS47513_+_51016323.23-CUFF.23673.1	-1.31973195578595	-1.132367178186143	-1.2260495669860465
hek_unique:TSS47513_+_51016332.23-CUFF.23673.1	0.15276249498293654	-0.05034516842478113	0.05120866327907771
hek_unique:TSS47513_+_51016335.23-CUFF.23673.1	0.3220433547764482	0.1933260207956586	0.2576846877860534
hek_unique:TSS47513_+_51016364.23-CUFF.23673.1	0.042241494200265545	-0.17945460183680073	-0.0686065538182676
hek_unique:TSS47513_+_51016508.23-CUFF.23673.1	0.08758288671057556	0.11306628152209078	0.10032458411633316
hek_unique:TSS47513_-_51016300.23-CUFF.23673.1	0.08484733566654816	0.334397395001124	0.20962236533383607
hek_unique:TSS47513_-_51016328.23-CUFF.23673.1	0.31412751786825777	-0.14418383853802044	0.08497183966511866
hek_unique:TSS47513_-_51016350.23-CUFF.23673.1	-0.145316520698869	0.18993360749525298	0.022308543398191993
hek_unique:TSS47513_-_51016378.23-CUFF.23673.1	0.20572498288272897	0.36437587518133796	0.2850504290320335
hek_unique:TSS47513_-_51016540.23-CUFF.23673.1	0.3547105573656259	0.15810453088059895	0.2564075441231124
hek_unique:TSS47525_+_51308177.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308155.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308183.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308197.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308233.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308247.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308351.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308365.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308376.23-CUFF.23711.1			
hek_unique:TSS47525_-_51308388.23-CUFF.23711.1			
hek_unique:TSS47626_+_53202646.23-CUFF.23892.1			
hek_unique:TSS47626_+_53202994.23-CUFF.23892.1			
hek_unique:TSS47626_+_53203064.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202660.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202755.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202814.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202817.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202849.23-CUFF.23892.1			
hek_unique:TSS47626_-_53202854.23-CUFF.23892.1			
hek_unique:TSS47626_-_53203033.23-CUFF.23892.1			
hek_unique:TSS47631_+_53401047.23-CUFF.23893.10	0.07147963362461432	0.09918493359985678	0.08533228361223555
hek_unique:TSS47631_+_53401248.23-CUFF.23893.10	0.007681248474514336	0.14152141122221149	0.07460132984836292
hek_unique:TSS47631_-_53401037.23-CUFF.23893.10	0.05156028402971448	0.16262493550534102	0.10709260976752774
hek_unique:TSS47631_-_53401041.23-CUFF.23893.10	0.13230670160837912	-0.035972109936079244	0.04816729583614994
hek_unique:TSS47631_-_53401044.23-CUFF.23893.10	-0.05710283513743797	-0.1622035997925253	-0.10965321746498163
hek_unique:TSS47631_-_53401063.23-CUFF.23893.10	-0.3158317996368528	0.3359424712258891	0.010055335794518144
hek_unique:TSS47631_-_53401066.23-CUFF.23893.10	-0.3717389156597432	-0.7223956543444384	-0.5470672850020908
hek_unique:TSS47631_-_53401083.23-CUFF.23893.10	0.09921679506853158	0.07935410706743772	0.08928545106798465
hek_unique:TSS47631_-_53401106.23-CUFF.23893.10	-0.4412437660059301	0.17265944864331886	-0.13429215868130562
hek_unique:TSS47631_-_53401116.23-CUFF.23893.10	0.2012427262209023	-0.20623213328732315	-0.002494703533210421
hek_unique:TSS47632_+_53406698.23-CUFF.23893.11			
hek_unique:TSS47632_+_53406761.23-CUFF.23893.11			
hek_unique:TSS47632_+_53406858.23-CUFF.23893.11			
hek_unique:TSS47632_+_53407007.23-CUFF.23893.11			
hek_unique:TSS47632_-_53406680.23-CUFF.23893.11			
hek_unique:TSS47632_-_53406684.23-CUFF.23893.11			
hek_unique:TSS47632_-_53406702.23-CUFF.23893.11			
hek_unique:TSS47632_-_53406728.23-CUFF.23893.11			
hek_unique:TSS47632_-_53406826.23-CUFF.23893.11			
hek_unique:TSS47632_-_53407019.23-CUFF.23893.11			
hek_unique:TSS47657_+_53935291.23-P1P2			
hek_unique:TSS47657_+_53935579.23-P1P2			
hek_unique:TSS47657_+_53935682.23-P1P2			
hek_unique:TSS47657_+_53935686.23-P1P2			
hek_unique:TSS47657_+_53935708.23-P1P2			
hek_unique:TSS47657_-_53935422.23-P1P2			
hek_unique:TSS47657_-_53935429.23-P1P2			
hek_unique:TSS47657_-_53935433.23-P1P2			
hek_unique:TSS47657_-_53935443.23-P1P2			
hek_unique:TSS47657_-_53935646.23-P1P2			
hek_unique:TSS47659_+_53950673.23-ENST00000366293	0.1287387139030711	-0.023767876021277806	0.052485418940896644
hek_unique:TSS47659_+_53950693.23-ENST00000366293	-0.03656598349125742	0.35903476651798505	0.16123439151336383
hek_unique:TSS47659_+_53950707.23-ENST00000366293	-0.17312202577056618	-0.06286236366521958	-0.11799219471789288
hek_unique:TSS47659_+_53950838.23-ENST00000366293	-0.25019063350618953	0.12493651649051848	-0.06262705850783552
hek_unique:TSS47659_+_53950889.23-ENST00000366293	0.23979702462763247	0.033662738565317304	0.1367298815964749
hek_unique:TSS47659_+_53950947.23-ENST00000366293	0.10979247026891877	-0.1187562694235077	-0.004481899577294467
hek_unique:TSS47659_-_53950536.23-ENST00000366293	0.286932601752921	0.08697716397076957	0.1869548828618453
hek_unique:TSS47659_-_53950556.23-ENST00000366293	0.15496065202379017	0.08524278509393671	0.12010171855886344
hek_unique:TSS47659_-_53950725.23-ENST00000366293	-0.22401624765520461	0.4548001633725959	0.11539195785869563
hek_unique:TSS47659_-_53950927.23-ENST00000366293	0.007433326637859658	0.2342385201731471	0.12083592340550339
hek_unique:TSS47662_+_53953226.23-ENST00000334095			
hek_unique:TSS47662_+_53953229.23-ENST00000334095			
hek_unique:TSS47662_+_53953234.23-ENST00000334095			
hek_unique:TSS47662_+_53953512.23-ENST00000334095			
hek_unique:TSS47662_+_53953596.23-ENST00000334095			
hek_unique:TSS47662_-_53953245.23-ENST00000334095			
hek_unique:TSS47662_-_53953277.23-ENST00000334095			
hek_unique:TSS47662_-_53953287.23-ENST00000334095			
hek_unique:TSS47662_-_53953530.23-ENST00000334095			
hek_unique:TSS47662_-_53953603.23-ENST00000334095			
hek_unique:TSS47734_-_56091409.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091420.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091462.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091467.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091483.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091512.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091528.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091626.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091696.23-CUFF.23847.3			
hek_unique:TSS47734_-_56091758.23-CUFF.23847.3			
hek_unique:TSS47736_+_56207012.23-ENST00000587937	0.29048869073601896	-0.2163910377989629	0.03704882646852803
hek_unique:TSS47736_+_56207034.23-ENST00000587937	-0.3594721104416264	0.047954309521874516	-0.15575890045987595
hek_unique:TSS47736_+_56207041.23-ENST00000587937	0.13030058233943853	0.1742509185173352	0.15227575042838687
hek_unique:TSS47736_+_56207052.23-ENST00000587937	-0.6560629676375774	-0.01854218505832928	-0.33730257634795335
hek_unique:TSS47736_+_56207065.23-ENST00000587937	-0.15750896368495498	0.24340942439150554	0.042950230353275276
hek_unique:TSS47736_+_56207118.23-ENST00000587937	0.23476959648745088	0.030825506323099036	0.13279755140527497
hek_unique:TSS47736_-_56207081.23-ENST00000587937	0.1263617652655802	0.04648110742083485	0.08642143634320754
hek_unique:TSS47736_-_56207093.23-ENST00000587937	0.027352840675232654	0.09839094738738008	0.06287189403130637
hek_unique:TSS47736_-_56207125.23-ENST00000587937	0.14858631016114512	0.24892363356871555	0.19875497186493035
hek_unique:TSS47736_-_56207293.23-ENST00000587937	-0.22585403662804457	-0.02964047055868243	-0.1277472535933635
hek_unique:TSS47816_+_58859124.23-P1P2			
hek_unique:TSS47816_+_58859181.23-P1P2			
hek_unique:TSS47816_+_58859189.23-P1P2			
hek_unique:TSS47816_+_58859204.23-P1P2			
hek_unique:TSS47816_+_58859249.23-P1P2			
hek_unique:TSS47816_-_58859113.23-P1P2			
hek_unique:TSS47816_-_58859139.23-P1P2			
hek_unique:TSS47816_-_58859158.23-P1P2			
hek_unique:TSS47816_-_58859307.23-P1P2			
hek_unique:TSS47816_-_58859314.23-P1P2			
hek_unique:TSS47817_+_58863488.23-ENST00000595302	0.08193875025438278	-0.07448490787327755	0.0037269211905526164
hek_unique:TSS47817_+_58863543.23-ENST00000595302	0.2432119248074559	-0.046475485579769694	0.09836821961384311
hek_unique:TSS47817_+_58863596.23-ENST00000595302	0.0076901877107842034	0.024775752627046226	0.016232970168915214
hek_unique:TSS47817_+_58863625.23-ENST00000595302	-0.08466583442398985	0.1566453531826364	0.03598975937932327
hek_unique:TSS47817_+_58863637.23-ENST00000595302	0.24357700087799528	-0.3516146734068946	-0.05401883626444967
hek_unique:TSS47817_+_58863692.23-ENST00000595302	-0.27807327777165125	-0.09241406505361577	-0.1852436714126335
hek_unique:TSS47817_+_58863696.23-ENST00000595302	0.1607133605158046	0.015018580136669134	0.08786597032623686
hek_unique:TSS47817_-_58863529.23-ENST00000595302	0.010813069324943306	-0.4537952241315135	-0.2214910774032851
hek_unique:TSS47817_-_58863704.23-ENST00000595302	0.2165041130341892	-0.21208471828060915	0.0022096973767900263
hek_unique:TSS47817_-_58863709.23-ENST00000595302	0.2722681522444523	0.155095417274603	0.21368178475952765
hek_unique:TSS47818_+_58868918.23-CUFF.23992.15	0.11516023087976938	-0.1111895331908998	0.001985348844434791
hek_unique:TSS47818_+_58868980.23-CUFF.23992.15	0.5044017045556688	-0.3218350937646097	0.09128330539552953
hek_unique:TSS47818_+_58868983.23-CUFF.23992.15	-0.1581978848334797	-0.09198954034344362	-0.12509371258846166
hek_unique:TSS47818_+_58868997.23-CUFF.23992.15	0.10964968057418419	-0.02548870595489329	0.04208048730964545
hek_unique:TSS47818_+_58869130.23-CUFF.23992.15	-0.20442124767960665	0.13114363027935916	-0.036638808700123746
hek_unique:TSS47818_+_58869326.23-CUFF.23992.15	0.052521435382333836	-0.0040571076011553485	0.024232163890589242
hek_unique:TSS47818_-_58868927.23-CUFF.23992.15	0.9742806235156539	0.5783073362884524	0.7762939799020532
hek_unique:TSS47818_-_58868992.23-CUFF.23992.15	-0.608343022572347	0.008925047114921234	-0.29970898772871285
hek_unique:TSS47818_-_58869197.23-CUFF.23992.15	0.05846153855450405	0.24821024036776318	0.1533358894611336
hek_unique:TSS47818_-_58869336.23-CUFF.23992.15	-0.39141744587486976	0.19472346482447217	-0.0983469905251988
hek_unique:TSS47819_+_58869421.23-ENST00000599952	-0.22497090443913167	-0.18158375090048032	-0.203277327669806
hek_unique:TSS47819_-_58869388.23-ENST00000599952	-0.20797298024100966	-0.0036555417799528436	-0.10581426101048125
hek_unique:TSS47819_-_58869391.23-ENST00000599952	0.1262178487610674	-0.09339489065197365	0.016411479054546874
hek_unique:TSS47819_-_58869409.23-ENST00000599952	0.12529825055095203	0.15416289315120557	0.1397305718510788
hek_unique:TSS47819_-_58869419.23-ENST00000599952	0.01459643687485284	0.07729966542224925	0.04594805114855105
hek_unique:TSS47819_-_58869440.23-ENST00000599952	-0.15648011049068847	0.04664792855363542	-0.054916090968526524
hek_unique:TSS47819_-_58869534.23-ENST00000599952	0.5256647081946393	-0.0015229508967192044	0.26207087864896006
hek_unique:TSS47819_-_58869624.23-ENST00000599952	-0.052308684963485355	-0.030533603217397565	-0.04142114409044146
hek_unique:TSS47819_-_58869630.23-ENST00000599952	-0.5570601570237521	0.4509674095133611	-0.0530463737551955
hek_unique:TSS47819_-_58869634.23-ENST00000599952	-0.08046176777948648	0.2893024917925772	0.10442036200654536
hek_unique:TSS47825_+_58951821.23-P1P2	0.17300069704936338	0.07368433825212636	0.12334251765074487
hek_unique:TSS47825_+_58951881.23-P1P2	0.14989908982067457	-0.1485889516150701	0.0006550691028022332
hek_unique:TSS47825_+_58952067.23-P1P2	-0.019588509389744692	0.17966218804584952	0.08003683932805242
hek_unique:TSS47825_+_58952083.23-P1P2	0.05351001118575825	0.1179070336157578	0.08570852240075802
hek_unique:TSS47825_+_58952093.23-P1P2	0.26046778121072306	-0.18952803229462373	0.035469874458049666
hek_unique:TSS47825_-_58951849.23-P1P2	-0.11499618815753902	0.044512459561418444	-0.03524186429806029
hek_unique:TSS47825_-_58951893.23-P1P2	0.09048222411329213	-0.21682952963740476	-0.06317365276205632
hek_unique:TSS47825_-_58951899.23-P1P2	0.16986604977047207	0.04881356524691939	0.10933980750869574
hek_unique:TSS47825_-_58951911.23-P1P2	0.3151413584165791	-0.0127318987445156	0.15120472983603175
hek_unique:TSS47825_-_58951914.23-P1P2	-0.07535324448331507	0.0918070033860576	0.008226879451371266
hek_unique:TSS47853_+_507421.23-ENST00000592413	0.07554301790744476	0.037321370760517246	0.056432194333981
hek_unique:TSS47853_+_507440.23-ENST00000592413	-0.09309203922273065	0.3386581034271484	0.12278303210220888
hek_unique:TSS47853_+_507817.23-ENST00000592413	-0.06825771714759599	-0.11951498968114743	-0.09388635341437171
hek_unique:TSS47853_+_507837.23-ENST00000592413	0.13814657836310446	0.3359877246158199	0.23706715148946217
hek_unique:TSS47853_-_507473.23-ENST00000592413	-0.0407214362507525	-0.15122195197172325	-0.09597169411123788
hek_unique:TSS47853_-_507590.23-ENST00000592413	0.2049000319080745	0.030207740655710604	0.11755388628189255
hek_unique:TSS47853_-_507753.23-ENST00000592413	-0.24517050525248976	0.11591144527087821	-0.06462952999080578
hek_unique:TSS47853_-_507814.23-ENST00000592413	-0.3785651322166599	0.465307682318325	0.04337127505083255
hek_unique:TSS47853_-_507854.23-ENST00000592413	0.17100558723998532	-0.005972048575172993	0.08251676933240616
hek_unique:TSS47853_-_507868.23-ENST00000592413	-0.2677919818104224	0.2928180620071688	0.012513040098373202
hek_unique:TSS47860_+_572286.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572300.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572364.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572373.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572380.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572386.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_+_572396.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_-_572295.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_-_572332.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47860_-_572350.23-CUFF.22232.5,CUFF.22232.1,CUFF.22232.7,CUFF.22232.8			
hek_unique:TSS47886_+_994879.23-CUFF.22236.1			
hek_unique:TSS47886_+_994954.23-CUFF.22236.1			
hek_unique:TSS47886_+_994971.23-CUFF.22236.1			
hek_unique:TSS47886_-_994703.23-CUFF.22236.1			
hek_unique:TSS47886_-_994887.23-CUFF.22236.1			
hek_unique:TSS47886_-_994923.23-CUFF.22236.1			
hek_unique:TSS47886_-_994941.23-CUFF.22236.1			
hek_unique:TSS47886_-_994959.23-CUFF.22236.1			
hek_unique:TSS47886_-_994967.23-CUFF.22236.1			
hek_unique:TSS47886_-_995011.23-CUFF.22236.1			
hek_unique:TSS47891_+_1248189.23-TUCPT_00001130	0.0735911812659117	0.21577494963875476	0.14468306545233323
hek_unique:TSS47891_+_1248389.23-TUCPT_00001130	0.16652181774799185	-0.13262021877427507	0.01695079948685839
hek_unique:TSS47891_+_1248392.23-TUCPT_00001130	-0.3418520646013685	0.09498280304957821	-0.12343463077589516
hek_unique:TSS47891_+_1248431.23-TUCPT_00001130	0.010396001589246497	-0.7152504314116789	-0.3524272149112162
hek_unique:TSS47891_-_1248155.23-TUCPT_00001130	0.38483962751243816	-0.6948440029405224	-0.15500218771404212
hek_unique:TSS47891_-_1248272.23-TUCPT_00001130	-0.2528439841723164	-0.16612322847919175	-0.20948360632575408
hek_unique:TSS47891_-_1248367.23-TUCPT_00001130	0.15962630577355608	0.26121787247109346	0.21042208912232477
hek_unique:TSS47891_-_1248384.23-TUCPT_00001130	-0.008118783496848175	-0.09612934800771611	-0.052124065752282144
hek_unique:TSS47891_-_1248439.23-TUCPT_00001130	0.3019184017988115	0.24568605656028394	0.2738022291795477
hek_unique:TSS47891_-_1248449.23-TUCPT_00001130	-0.9368538442755289	-0.5788628196849953	-0.7578583319802621
hek_unique:TSS47906_+_1394454.23-ENST00000585596,ENST00000589734	0.18389440045087194	0.28080480682756814	0.23234960363922003
hek_unique:TSS47906_+_1394470.23-ENST00000585596,ENST00000589734	-0.032339586507998855	-0.10232978264059023	-0.06733468457429453
hek_unique:TSS47906_+_1394494.23-ENST00000585596,ENST00000589734	-0.14654989498129808	0.43183573995313473	0.1426429224859183
hek_unique:TSS47906_+_1394712.23-ENST00000585596,ENST00000589734	-0.05178394027171705	0.2250432972066599	0.08662967846747141
hek_unique:TSS47906_+_1394724.23-ENST00000585596,ENST00000589734	0.09906984493455002	0.008990007221675934	0.05402992607811298
hek_unique:TSS47906_+_1394821.23-ENST00000585596,ENST00000589734	-0.7406134684222642	-0.2749521090722942	-0.5077827887472792
hek_unique:TSS47906_+_1394831.23-ENST00000585596,ENST00000589734	-0.20792618092051265	0.1511037627699271	-0.02841120907529278
hek_unique:TSS47906_+_1394857.23-ENST00000585596,ENST00000589734	0.12694789676008303	-0.16665882699553305	-0.019855465117725013
hek_unique:TSS47906_-_1394774.23-ENST00000585596,ENST00000589734	-0.15807065146346874	-0.16598609181571386	-0.1620283716395913
hek_unique:TSS47906_-_1394830.23-ENST00000585596,ENST00000589734	-0.07033230980495499	0.17888168007922092	0.05427468513713297
hek_unique:TSS47907_+_1442076.23-CUFF.22260.1	0.07067795551816651	-0.20016404601564283	-0.06474304524873817
hek_unique:TSS47907_-_1442067.23-CUFF.22260.1	0.028725536483125837	0.12440563672837954	0.07656558660575269
hek_unique:TSS47907_-_1442071.23-CUFF.22260.1	0.22368198953466448	0.030990142068739446	0.12733606580170195
hek_unique:TSS47907_-_1442082.23-CUFF.22260.1	-0.16286896211694601	0.05363125178613821	-0.05461885516540391
hek_unique:TSS47907_-_1442094.23-CUFF.22260.1	-0.18880074419209752	-0.1829227871718441	-0.18586176568197083
hek_unique:TSS47907_-_1442110.23-CUFF.22260.1	0.16996032703889757	0.06509045208535297	0.11752538956212527
hek_unique:TSS47907_-_1442121.23-CUFF.22260.1	-0.1732878127592441	0.11950116951543424	-0.026893321621904928
hek_unique:TSS47907_-_1442134.23-CUFF.22260.1	-0.0063224076697282645	0.08906502160579416	0.04137130696803295
hek_unique:TSS47907_-_1442138.23-CUFF.22260.1	-0.03876650241297114	-0.09132233887787902	-0.06504442064542508
hek_unique:TSS47907_-_1442183.23-CUFF.22260.1	0.17868979054435394	0.011139434939207282	0.0949146127417806
hek_unique:TSS47909_+_1449953.23-CUFF.22261.1	-0.11857849081621363	0.022701302543721068	-0.04793859413624628
hek_unique:TSS47909_+_1450029.23-CUFF.22261.1	0.13264448154124162	0.0818276717224457	0.10723607663184366
